"city_ID","planted_date","most_recent_observation","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","percent_population"
23276,NA,"03/14/2019","Sausage tree","Kigelia africana","Honolulu","Hawaii",-157.8168681,21.28677082,"no_info","2705 Kaimuki Avenue","No",86.36,"good",91.86352,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,NA,"09/19/2016","Sandbox tree","Hura crepitans",NA,"Hawaii",-157.820415,21.299084,NA,NA,NA,86.36,"good",131.2336,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29562,NA,"11/20/2019","Royal poinciana","Delonix regia","Honolulu","Hawaii",-157.7930809,21.292278,"green_space","4315 Sierra Drive","Yes",86.36,"good",114.8294,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30627,NA,"02/29/2020","Rainbow shower","Cassia nealiae","Honolulu","Hawaii",-157.8268431,21.29855764,"green_space","1524 Farrington Street","Yes",86.36,"good",104.98688,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28026,NA,"08/12/2019","Rainbow shower","Cassia nealiae","Honolulu","Hawaii",-157.8032385,21.27875,"green_space","3525 Kaimuki Avenue","No",86.36,"good",98.4252,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29481,NA,"11/12/2019","Orchid tree","Bauhinia","Kaneohe","Hawaii",-157.7981746,21.40016445,"green_space",NA,"Yes",86.36,"good",104.98688,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21611,NA,"07/21/2018","Opiuma","Pithecellobium dulce","Honolulu","Hawaii",-157.8116481,21.31277167,"green_space","2658 Kaaipu Avenue","Yes",86.36,"good",147.6378,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14677,NA,"10/20/2016","Norfolk island pine","Araucaria heterophylla","Kailua","Hawaii",-157.7403356,21.40414114,"green_space","264-270 North Kalaheo Avenue",NA,86.36,"good",328.084,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19067,NA,"01/20/2018","Moreton bay fig","Ficus macrophylla","Honolulu","Hawaii",-157.8249715,21.29314925,"green_space","2406-2422 South King Street","Yes",86.36,"fair",114.8294,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28903,NA,"09/18/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8472213,21.29531726,"built_environment","1296 Kapiolani Boulevard","No",86.36,"good",131.2336,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28783,NA,"09/10/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8492075,21.29598701,"built_environment","1111 Kapiolani Boulevard","No",86.36,"good",98.4252,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28775,NA,"09/10/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8508859,21.29705473,"built_environment","1042 Kapiolani Boulevard","No",86.36,"good",147.6378,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28772,NA,"09/10/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8512836,21.29745645,"built_environment","1000 Kapiolani Boulevard","No",86.36,"good",164.042,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28568,NA,"09/03/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.853542,21.2998705,"built_environment","777 Kapiolani Boulevard","No",86.36,"good",147.6378,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28558,NA,"09/03/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.854981,21.3020546,"built_environment","888 Curtis Street","No",86.36,"good",147.6378,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28553,NA,"09/03/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8553578,21.30288176,"built_environment","605 Kapiolani Boulevard","No",86.36,"good",118.11024,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28044,NA,"07/25/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8560901,21.30637669,"green_space","1151 Punchbowl Street","No",86.36,"good",101.70604,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27661,NA,"07/09/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8566627,21.30558933,"green_space","530 South King Street","No",86.36,"good",131.2336,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27279,NA,"06/18/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8535192,21.30530696,"green_space","630 South Beretania Street","No",86.36,"good",95.14436,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27135,NA,"06/11/2019","Monkeypod","Albizia saman","Kaneohe","Hawaii",-157.8101425,21.41816051,"green_space","46-220 Haiku Road","Yes",86.36,"good",118.11024,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26187,NA,"05/22/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8564776,21.30511519,"green_space","530 South King Street","No",86.36,"good",121.39108,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24579,NA,"04/30/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8427655,21.31963058,"green_space","2357 Pauoa Road","Yes",86.36,"good",134.51444,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24372,NA,"04/25/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8781224,21.32765542,"green_space","702 Kalihi Street","Yes",86.36,"good",104.98688,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24371,NA,"04/25/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8782465,21.32776536,"green_space","702 Kalihi Street","No",86.36,"good",101.70604,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24131,NA,"04/18/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8722356,21.33509458,"green_space","1400 Adelaide Street","No",86.36,"good",124.67192,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22412,NA,"01/23/2019","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8623624,21.32604012,"green_space",NA,"Yes",86.36,"fair",124.67192,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21977,NA,"09/05/2018","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8317768,21.28807983,"green_space","Ala Wai Park Trail","No",86.36,"fair",68.89764,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19331,NA,"02/10/2018","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8366073,21.30408355,"green_space","1541-1577 Keeaumoku Street","No",86.36,"good",164.042,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18715,NA,"01/02/2018","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8178924,21.26898539,"green_space","2805 Monsarrat Avenue","No",86.36,"poor",85.30184,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18660,NA,"12/16/2017","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8261964,21.29235914,"green_space","896-956 Isenberg Street","No",86.36,"good",114.8294,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18371,NA,"12/05/2017","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8373065,21.30310667,"green_space","1439-1515 Keeaumoku Street",NA,86.36,"good",111.54856,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18339,NA,"11/29/2017","Monkeypod","Albizia saman","Kailua","Hawaii",-157.7327982,21.38342415,"green_space","741 Pahumele Place",NA,86.36,"good",131.2336,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18268,NA,"11/28/2017","Monkeypod","Albizia saman","Honolulu","Hawaii",-157.8151825,21.26890948,"green_space","3701-3713 Leahi Avenue","Yes",86.36,"good",114.8294,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17675,NA,"09/27/2017","Monkeypod","Albizia saman","Kailua","Hawaii",-157.7367566,21.37212567,"green_space","1416 Keolu Drive",NA,86.36,"good",147.6378,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17668,NA,"09/27/2017","Monkeypod","Albizia saman","Kailua","Hawaii",-157.7367476,21.37251718,"green_space","1438 Akamai Place",NA,86.36,"good",164.042,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
11187,NA,"09/24/2016","Monkeypod","Albizia saman",NA,"Hawaii",-157.821321,21.296954,"built_environment",NA,NA,86.36,"good",91.86352,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
11164,NA,"10/08/2016","Monkeypod","Albizia saman",NA,"Hawaii",-157.816741,21.300116,"built_environment",NA,NA,86.36,"good",114.8294,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
11116,NA,"09/19/2016","Monkeypod","Albizia saman",NA,"Hawaii",-157.820908,21.298835,"built_environment",NA,NA,86.36,"good",131.2336,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,"09/07/2016","Monkeypod","Albizia saman","Kailua","Hawaii",-157.739709,21.39356156,"green_space","504-516 Kailua Road",NA,86.36,NA,114.8294,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26853,NA,"06/05/2019","Milo","Thespesia populnea","Honolulu","Hawaii",-157.8469102,21.28407602,"green_space","1365 Ala Moana Boulevard","No",86.36,"good",72.17848,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24048,NA,"04/18/2019","Scented gum lemon","Corymbia citriodora","Honolulu","Hawaii",-157.8194752,21.31637667,NA,"3280 Nutridge Street",NA,86.36,NA,NA,"introduced",NA,"more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22457,NA,"02/07/2019","Koa","Acacia koa","Honolulu","Hawaii",-157.8061386,21.29645746,"green_space","3034 Gulston Street","No",86.36,"good",65.6168,"naturally_occurring","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23756,NA,"03/28/2019","Kiawe","Prosopis pallida","Honolulu","Hawaii",-157.8020382,21.26887722,"green_space",NA,"No",86.36,"good",104.98688,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21081,NA,"06/09/2018","Kiawe","Prosopis pallida","Honolulu","Hawaii",-157.8172559,21.26209484,NA,"3068 La Pietra Circle",NA,86.36,"dead/dying",150.91864,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,"07/11/2016","Kamani","Calophyllum inophyllum","Kailua","Hawaii",-157.7390918,21.39714175,"green_space","192-198 Kuulei Road",NA,86.36,"good",82.021,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28373,NA,"08/13/2019","Jamaica dogwood","Piscidia piscipula","Honolulu","Hawaii",-157.8489661,21.3021908,"green_space","925 South Beretania Street","No",86.36,"good",141.07612,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24307,NA,"04/18/2019","Ironwood","Casuarina equisetifolia","Honolulu","Hawaii",-157.8203892,21.31503298,NA,"Nutridge Street",NA,86.36,NA,NA,"introduced",NA,"more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24118,NA,"04/18/2019","Ironwood","Casuarina equisetifolia","Honolulu","Hawaii",-157.8193867,21.31551253,NA,NA,NA,86.36,NA,NA,"introduced",NA,"more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15089,NA,"11/30/2016","Ironwood","Casuarina equisetifolia","Kailua","Hawaii",-157.7276605,21.39701292,"green_space","350-398 Makalii Place",NA,86.36,"good",180.4462,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15083,NA,"11/30/2016","Ironwood","Casuarina equisetifolia","Kailua","Hawaii",-157.7272716,21.39804681,"green_space","350 Makalii Place",NA,86.36,NA,131.2336,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15072,NA,"11/30/2016","Ironwood","Casuarina equisetifolia","Kailua","Hawaii",-157.7278993,21.39780957,"green_space","350 Makalii Place",NA,86.36,"good",196.8504,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14942,NA,"11/09/2016","Ironwood","Casuarina equisetifolia","Kailua","Hawaii",-157.723428,21.39527851,"green_space","2-104 Alala Road",NA,86.36,"good",262.4672,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24478,NA,"04/23/2019","Indonesian cinnamon","Cinnamomum burmannii","Kaneohe","Hawaii",-157.8190582,21.41044548,"green_space","46-434 Makena Street","No",86.36,"good",78.74016,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25024,NA,"05/09/2019","Indian banyan","Ficus benghalensis","Honolulu","Hawaii",-157.8520969,21.29186351,"green_space","1129 Ala Moana Boulevard","No",86.36,"good",91.86352,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29557,NA,"11/20/2019","Golden shower","Cassia fistula","Honolulu","Hawaii",-157.7922722,21.29161167,"green_space",NA,"Yes",86.36,"good",68.89764,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25116,NA,"05/07/2019","Gold tree","Roseodendron donnell-smithii","Honolulu","Hawaii",-157.8175079,21.28609176,NA,"2705 Kaimuki Avenue",NA,86.36,"fair",95.14436,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24318,NA,"04/18/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.8206259,21.31486453,NA,NA,NA,86.36,NA,NA,"introduced",NA,"more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23714,NA,"03/26/2019","Formosan koa","Acacia confusa","Kaneohe","Hawaii",-157.8074992,21.40849398,"green_space","Kahekili Hwy Hillside","No",86.36,"fair",203.41208,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23713,NA,"03/26/2019","Formosan koa","Acacia confusa","Kaneohe","Hawaii",-157.8075528,21.40855391,"green_space","Kahekili Hwy Hillside","No",86.36,"fair",203.41208,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28372,NA,"08/13/2019","False wiliwili","Adenanthera pavonina","Honolulu","Hawaii",-157.8491338,21.30213457,"green_space","925 South Beretania Street","No",86.36,"good",177.16536,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30086,NA,"01/25/2020","Eucalyptus","Eucalyptus","Honolulu","Hawaii",-157.8224295,21.30739872,"green_space",NA,"No",86.36,"good",236.22048,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26379,NA,"05/30/2019","Earpod","Enterolobium cyclocarpum","Honolulu","Hawaii",-157.8466842,21.29010724,"green_space","1441 Kapiolani Boulevard","No",86.36,"good",91.86352,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27348,NA,"06/29/2019","Cook pine","Araucaria columnaris","Honolulu","Hawaii",-157.808505,21.31734929,"green_space",NA,"No",86.36,"good",275.59056,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24065,NA,"04/18/2019","Cook pine","Araucaria columnaris","Honolulu","Hawaii",-157.8203855,21.31619259,NA,"3280 Round Top Drive",NA,86.36,NA,NA,"introduced",NA,"more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26456,NA,"06/03/2019","Chinese banyan","Ficus microcarpa","Honolulu","Hawaii",-157.8527936,21.29088385,"green_space","79 Ala Moana Park Drive","No",86.36,"fair",101.70604,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25987,NA,"05/29/2019","Chinese banyan","Ficus microcarpa","Honolulu","Hawaii",-157.8418542,21.28822411,"green_space","1599 Ala Moana Boulevard","No",86.36,"good",65.6168,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24912,NA,"05/17/2019","Chinese banyan","Ficus microcarpa","Honolulu","Hawaii",-157.8543446,21.29243081,"green_space",NA,"Yes",86.36,"good",104.98688,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21083,NA,"06/09/2018","Chinese banyan","Ficus microcarpa","Honolulu","Hawaii",-157.8174717,21.26229649,NA,"3068 La Pietra Circle",NA,86.36,"good",134.51444,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23287,NA,"03/17/2019","Benjamin fig","Ficus benjamina","Honolulu","Hawaii",-157.800962,21.28314691,"green_space","3521 Waialae Avenue","No",86.36,"good",137.79528,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18131,NA,"11/11/2017","Benjamin fig","Ficus benjamina","Honolulu","Hawaii",-157.8171323,21.2691291,NA,"2835-2895 Monsarrat Avenue",NA,86.36,"fair",157.48032,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31317,NA,"06/23/2020","African tulip tree","Spathodea campanulata","Kaneohe","Hawaii",-157.8120182,21.4059585,"green_space","Ala Koolau","No",86.36,"good",55.77428,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28218,NA,"08/03/2019","African tulip tree","Spathodea campanulata","Honolulu","Hawaii",-157.8184585,21.30315693,"green_space","2237 University Avenue",NA,86.36,"poor",137.79528,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26247,NA,"05/31/2019","Bean weeping boer","Schotia brachypetala","Honolulu","Hawaii",-157.8457206,21.28934187,"green_space","165 Ala Moana Park Drive","No",86.36,"poor",88.58268,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29180,NA,"10/16/2019","Yokewood","Catalpa longissima","Honolulu","Hawaii",-157.796317,21.28287012,"no_info","1246 13th Avenue","Yes",88.9,"good",134.51444,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29067,NA,"10/09/2019","Yokewood","Catalpa longissima","Honolulu","Hawaii",-157.799077,21.27576574,"green_space","832 Ocean View Drive","Yes",88.9,"good",114.8294,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29520,NA,"11/16/2019","Yellow poinciana","Peltophorum pterocarpum","Honolulu","Hawaii",-157.8218524,21.30372723,"green_space","2140 Hunnewell Street","Yes",88.9,"good",183.72704,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19245,NA,"02/03/2018","Yellow poinciana","Peltophorum pterocarpum","Honolulu","Hawaii",-157.8354467,21.30353598,"green_space","1504-1574 Makiki Street","Yes",88.9,"good",147.6378,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22979,NA,"03/05/2019","White monkeypod","Albizia lebbeck","Kaneohe","Hawaii",-157.8029942,21.40671704,"green_space","45-753 Anoi Road","No",88.9,"good",144.35696,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22755,NA,"02/23/2019","White monkeypod","Albizia lebbeck","Kaneohe","Hawaii",-157.8033377,21.40661861,"green_space","45-740 Anoi Road","No",88.9,"fair",114.8294,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22751,NA,"02/23/2019","White monkeypod","Albizia lebbeck","Kaneohe","Hawaii",-157.8043395,21.40742228,"green_space","45-800 Anoi Road","No",88.9,"good",196.8504,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28477,NA,"08/24/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.8172235,21.30653995,"green_space","2419 University Avenue","Yes",88.9,"good",131.2336,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27114,NA,"06/10/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.7933458,21.28174606,"green_space","1258 16th Avenue","Yes",88.9,"good",121.39108,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27111,NA,"06/10/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.7936435,21.28122808,"green_space","1236 16th Avenue","Yes",88.9,"good",118.11024,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27110,NA,"06/10/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.7937629,21.28105563,"green_space","1236 16th Avenue","Yes",88.9,"good",118.11024,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26893,NA,"06/03/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.7970209,21.27524295,"green_space","3833 Kaimuki Avenue","Yes",88.9,"good",141.07612,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25993,NA,"05/20/2019","West indian mahogany","Swietenia mahagoni","Honolulu","Hawaii",-157.8050175,21.28503261,NA,"1149 7th Avenue","Yes",88.9,"good",124.67192,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18691,NA,"12/16/2017",NA,NA,"Honolulu","Hawaii",-157.8264694,21.2921128,"green_space","820-894 Isenberg Street","No",88.9,"good",108.26772,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21167,NA,"06/13/2018","Sago palm","Cycas revoluta","Kailua","Hawaii",-157.7501034,21.42002771,"green_space","357 Iliaina Street","No",88.9,"good",9.84252,"introduced","9.14 to 13.71 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15938,NA,"03/22/2017","Royal poinciana","Delonix regia","Kailua","Hawaii",-157.7418722,21.39677567,"built_environment","25-35 Maluniu Avenue",NA,88.9,"good",98.4252,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14442,NA,"10/05/2016","Royal poinciana","Delonix regia","Kailua","Hawaii",-157.7330813,21.39195822,"green_space","265-271 Pouli Road","Yes",88.9,"good",95.14436,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
11606,NA,"09/19/2016","Cotton tree red silk","Bombax ceiba","Honolulu","Hawaii",-157.8147505,21.30181665,NA,"3190 Maile Way",NA,88.9,"good",164.042,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25872,NA,"05/18/2019","Red bottlebrush","Callistemon citrinus","Honolulu","Hawaii",-157.7901399,21.29539848,"green_space","2005 Wilhelmina Rise","Yes",88.9,"good",164.042,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19328,NA,"02/10/2018","Plumeria","Plumeria","Honolulu","Hawaii",-157.8364651,21.30381199,"green_space","1541-1577 Keeaumoku Street","No",88.9,"good",118.11024,"no_info","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21436,NA,"06/30/2018","White shower and pink","Cassia javanica","Honolulu","Hawaii",-157.8088622,21.31133705,"green_space","2832 Lowrey Avenue","Yes",88.9,"good",104.98688,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14548,NA,"10/14/2016","Pink tecoma","Tabebuia heterophylla","Kailua","Hawaii",-157.7431208,21.39445312,"built_environment","656 Kailua Road",NA,88.9,"good",114.8294,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17041,NA,"07/26/2017","Octopus tree","Schefflera actinophylla","Kailua","Hawaii",-157.7501022,21.38098356,"green_space","1297-1299 Ulupii Street",NA,88.9,"good",121.39108,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25771,NA,"05/24/2019","Narra","Pterocarpus dalbergioides","Honolulu","Hawaii",-157.8544278,21.29299748,"green_space","1134 Ala Moana Boulevard","No",88.9,"good",127.95276,"introduced","more than 18.29 m","more than 76.2 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
