"city_ID","common_name","scientific_name","city","state","location_type","ward","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","district","overhead_utility","height_M","height_binned_M","percent_population"
126,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",45.72,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",66.04,"good","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",40.64,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 2",76.2,"good","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 2",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",35.56,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",40.64,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",68.58,"good","introduced","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",45.72,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 2",7.62,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"Hedge maple","Acer campestre","Richmond","Virginia","no_info","Council district 2",20.32,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"Hedge maple","Acer campestre","Richmond","Virginia","no_info","Council district 2",15.24,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 2",7.62,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 2",43.18,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",7.62,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",55.88,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",43.18,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",35.56,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",50.8,"good","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 2",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"Sawtooth oak","Quercus acutissima","Richmond","Virginia","no_info","Council district 2",2.54,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,"Norway maple","Acer platanoides","Richmond","Virginia","no_info","Council district 2",33.02,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 2",50.8,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 2",25.4,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 5",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 5",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"Kousa dogwood","Cornus kousa","Richmond","Virginia","no_info","Council district 5",2.54,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"Silver maple","Acer saccharinum","Richmond","Virginia","no_info","Council district 5",48.26,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",68.58,"good","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",81.28,"good","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",43.18,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",50.8,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",25.4,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",25.4,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",88.9,"fair","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",50.8,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",86.36,"poor","naturally_occurring","more than 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"American elm","Ulmus americana","Richmond","Virginia","no_info","Council district 1",73.66,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",38.1,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",45.72,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"Chinese elm","Ulmus parvifolia","Richmond","Virginia","no_info","Council district 1",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",45.72,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 1",66.04,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"Sweetgum","Liquidambar styraciflua","Richmond","Virginia","no_info","Council district 1",7.62,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 1",73.66,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 1",73.66,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"Pin oak","Quercus palustris","Richmond","Virginia","no_info","Council district 1",66.04,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 1",33.02,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"European hornbeam","Carpinus betulus","Richmond","Virginia","no_info","Council district 1",5.08,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,NA,NA,"Richmond","Virginia","no_info","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"Callery pear","Pyrus calleryana","Richmond","Virginia","no_info","Council district 5",10.16,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",45.72,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",38.1,"good","no_info","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",45.72,"poor","no_info","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",48.26,"good","no_info","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",45.72,"fair","no_info","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",45.72,"fair","no_info","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"Japanese pagoda tree","Sophora japonica","Richmond","Virginia","no_info","Council district 5",45.72,"poor","no_info","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 1",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 1",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 1",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 1",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 1",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"Chinese pistache","Pistacia chinensis","Richmond","Virginia","no_info","Council district 1",12.7,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"Ginkgo","Ginkgo biloba","Richmond","Virginia","no_info","Council district 1",2.54,"dead/dying","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 1",38.1,"good","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
