"city_ID","planted_date","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","most_recent_observation","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","height_M","height_binned_M","percent_population"
11767,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95350409","36.00711689","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11768,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95346041","36.00714028","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11769,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95340015","36.00717306","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11770,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95339553","36.00712229","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11771,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95345281","36.00708946","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11772,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95350856","36.00705903","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11773,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95356581","36.00702742","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11774,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95359597","36.00700983","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11775,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95362945","36.00697901","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11776,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95366156","36.00694334","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11777,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95360957","36.00694367","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11778,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95355397","36.00696807","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11779,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95350566","36.00699863","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11780,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95346181","36.00702806","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11781,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95340303","36.00706086","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11782,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.9534029","36.00700896","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12756,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-83.9537303","36.00710078","green_space","4204 Bruhin Rd","No",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11783,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95346947","36.00697629","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11784,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95352357","36.00693738","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11785,NA,"(amelanchier) serviceberry","Amelanchier","Knoxville","Tennessee","-83.95359873","36.00690245","green_space","4204 Bruhin Rd","No",2.54,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20632,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95289717","35.98310488","built_environment","1300 Burnside St","Yes",0,"fair","no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20658,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95276634","35.98301109","built_environment","1300 Burnside St","Yes",0,"fair","no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20659,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95273708","35.98299098","built_environment","1300 Burnside St","Yes",0,"fair","no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20660,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95271062","35.98297092","built_environment","1300 Burnside St","Yes",0,"fair","no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21009,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95610965","35.98467545","built_environment","1314 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20996,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95624195","35.98468882","built_environment","1317 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20997,NA,"Trident (acer buergerianum) maple","Acer buergerianum","Knoxville","Tennessee","-83.95631175","35.98462976","built_environment","1317 Burnside St","No",0,NA,"introduced",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21007,2018,"Paperbark (acer griseum) maple","Acer griseum","Knoxville","Tennessee","-83.95621862","35.98457188","built_environment","1318 Burnside St","Yes",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21008,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95617265","35.98461471","built_environment","1318 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98277,2018,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.95631817","35.98447138","built_environment","1322 Burnside St","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21005,2018,"Paperbark (acer griseum) maple","Acer griseum","Knoxville","Tennessee","-83.95643665","35.98436155","built_environment","1324 Burnside St","Yes",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20998,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95636791","35.98457046","built_environment","1325 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98276,2018,"Chinese (pistacia chinensis) pistache","Pistacia chinensis","Knoxville","Tennessee","-83.95646998","35.98446812","built_environment","1325 Burnside St","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20999,NA,"Chinese (pistacia chinensis) pistache","Pistacia chinensis","Knoxville","Tennessee","-83.95640485","35.984537","built_environment","1325 Burnside St","No",0,NA,"introduced",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21000,NA,"Chinese (pistacia chinensis) pistache","Pistacia chinensis","Knoxville","Tennessee","-83.95661558","35.98434477","built_environment","1329 Burnside St","No",0,NA,"introduced",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21003,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95656148","35.98424793","built_environment","1330 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21004,2018,"Eastern (cercis canadensis) redbud","Cercis canadensis","Knoxville","Tennessee","-83.95653446","35.98427521","built_environment","1330 Burnside St","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98275,2018,"Trident (acer buergerianum) maple","Acer buergerianum","Knoxville","Tennessee","-83.95668797","35.98427054","built_environment","1333 Burnside St","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21002,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95660541","35.98420982","built_environment","1334 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21001,2018,"Chinese (pistacia chinensis) pistache","Pistacia chinensis","Knoxville","Tennessee","-83.95678539","35.98419116","built_environment","1337 Burnside St","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20739,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95522442","35.98475619","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20740,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95519224","35.98473145","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20741,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95511333","35.9846683","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20742,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95507384","35.98463855","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20743,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95504164","35.98461498","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20744,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95498587","35.98458009","built_environment","2809 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20751,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95527524","35.98492437","built_environment","2812 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20734,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95599107","35.98527095","built_environment","2905 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20735,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95590467","35.9852089","built_environment","2905 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20736,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95584732","35.98517763","built_environment","2905 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20986,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95583114","35.98507583","built_environment","2905 Burnside St","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20987,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95587498","35.98504011","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20988,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95591902","35.98499646","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20989,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95596178","35.98496389","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20990,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95599395","35.98492638","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20991,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95602705","35.98489049","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20992,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95606291","35.98486175","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20993,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95609206","35.98482816","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20994,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95613017","35.98478759","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20995,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95616505","35.98475885","built_environment","2905 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20759,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95606576","35.9854395","built_environment","2908 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20760,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95614059","35.98548683","built_environment","2908 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20761,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95638385","35.98565336","built_environment","2918 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20762,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95643819","35.9856858","built_environment","2918 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20763,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95648515","35.98571568","built_environment","2918 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20764,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95656255","35.98577881","built_environment","2918 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20765,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.95662721","35.98581626","built_environment","2918 Burnside St","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17031,2019,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-83.94042439","35.99122733","built_environment","115 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99768,2019,"Overcup (quercus lyrata) oak","Quercus lyrata","Knoxville","Tennessee","-83.9403064","35.99116481","built_environment","116 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7642,2019,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.94025358","35.99122573","built_environment","118 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17032,2019,"Honeylocust (gleditsia triacanthos)","Gleditsia triacanthos","Knoxville","Tennessee","-83.94018916","35.99127035","built_environment","118 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7643,2019,"Kentucky coffeetree (gymnocladus dioicus)","Gymnocladus dioicus","Knoxville","Tennessee","-83.94030569","35.9913301","built_environment","119 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7644,2019,"Kentucky coffeetree (gymnocladus dioicus)","Gymnocladus dioicus","Knoxville","Tennessee","-83.94008378","35.99137084","built_environment","122 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17029,2019,"Honeylocust (gleditsia triacanthos)","Gleditsia triacanthos","Knoxville","Tennessee","-83.9400692","35.99153802","built_environment","123 Burwell Ave E","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7647,2019,"London (platanus x acerifolia) planetree","Platanus","Knoxville","Tennessee","-83.94018774","35.99143869","built_environment","123 Burwell Ave E","No",5.08,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7645,2019,"Frontier (ulmus carpinifolia x parvifolia) elm","Ulmus carpinifolia","Knoxville","Tennessee","-83.9399706","35.99145456","built_environment","124 Burwell Ave E","Yes",5.08,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7646,2019,"Dawn (metasequoia glyptostroboides) redwood","Metasequoia glyptostroboides","Knoxville","Tennessee","-83.94012362","35.99149283","built_environment","127 Burwell Ave E","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17033,2019,"Princeton (ulmus americana ) elm","Ulmus americana","Knoxville","Tennessee","-83.93991104","35.99151109","built_environment","128 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17034,2019,"London (platanus x acerifolia) planetree","Platanus","Knoxville","Tennessee","-83.93985196","35.99155712","built_environment","128 Burwell Ave E","Yes",5.08,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7648,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93994805","35.99163274","built_environment","131 Burwell Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17035,2019,"Overcup (quercus lyrata) oak","Quercus lyrata","Knoxville","Tennessee","-83.93960784","35.99174938","built_environment","200 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97988,NA,"Sugar (acer saccharum) maple","Acer saccharum","Knoxville","Tennessee","-83.93995034","35.99186225","built_environment","201 Burwell Ave E","No",40.64,"poor","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17036,2019,"Scarlet (quercus coccinea) oak","Quercus coccinea","Knoxville","Tennessee","-83.93954317","35.99181578","built_environment","206 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17037,2019,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.93948927","35.99185577","built_environment","206 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17054,2019,"Princeton (ulmus americana ) elm","Ulmus americana","Knoxville","Tennessee","-83.93958021","35.99194119","built_environment","207 Burwell Ave E","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17055,2019,"Scarlet (quercus coccinea) oak","Quercus coccinea","Knoxville","Tennessee","-83.93963956","35.99188495","built_environment","207 Burwell Ave E","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17038,2019,"Red (acer rubrum) maple","Acer rubrum","Knoxville","Tennessee","-83.93940674","35.99193209","built_environment","208 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17056,2019,"London (platanus x acerifolia) planetree","Platanus","Knoxville","Tennessee","-83.93971932","35.9918188","built_environment","210 Burwell Ave E","No",5.08,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99047,2020,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.93932357","35.9919769","built_environment","214 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17039,NA,"Eastern (juniperus virginiana) redcedar","Juniperus virginiana","Knoxville","Tennessee","-83.93929878","35.99201822","built_environment","214 Burwell Ave E","Yes",35.56,"good","naturally_occurring","30.48 to 45.72 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17053,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.9393722","35.99209927","built_environment","215 Burwell Ave E","No",2.54,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17040,NA,"Vacant site small (vacant site small)",NA,"Knoxville","Tennessee","-83.93917782","35.99212049","built_environment","218 Burwell Ave E","Yes",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17052,2019,"Dawn (metasequoia glyptostroboides) redwood","Metasequoia glyptostroboides","Knoxville","Tennessee","-83.93924554","35.99222804","built_environment","219 Burwell Ave E","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17051,2019,"Dawn (metasequoia glyptostroboides) redwood","Metasequoia glyptostroboides","Knoxville","Tennessee","-83.93929194","35.99218587","built_environment","219 Burwell Ave E","No",5.08,"fair","introduced","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17049,2019,"Kentucky coffeetree (gymnocladus dioicus)","Gymnocladus dioicus","Knoxville","Tennessee","-83.93913435","35.9923407","built_environment","221 Burwell Ave E","No",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17050,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93919924","35.9922661","built_environment","221 Burwell Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17041,2019,"Frontier (ulmus carpinifolia x parvifolia) elm","Ulmus carpinifolia","Knoxville","Tennessee","-83.93910217","35.99220773","built_environment","224 Burwell Ave E","Yes",5.08,"fair","no_info","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99048,2019,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.93903183","35.99224571","built_environment","224 Burwell Ave E","Yes",5.08,"fair","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17047,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.93901371","35.99243069","built_environment","227 Burwell Ave E","No",15.24,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17048,NA,"Flowering (cornus florida) dogwood","Cornus florida","Knoxville","Tennessee","-83.93906002","35.99239261","built_environment","227 Burwell Ave E","No",15.24,"good","naturally_occurring","0 to 15.24 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17044,NA,"Vacant site medium (vacant site medium)",NA,"Knoxville","Tennessee","-83.93885945","35.99255489","built_environment","229 Burwell Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17045,NA,"Vacant site large (vacant site large)",NA,"Knoxville","Tennessee","-83.93890311","35.99252086","built_environment","229 Burwell Ave E","No",0,NA,"no_info",NA,"Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17046,NA,"Pecan (carya illinoinensis)","Carya illinoinensis","Knoxville","Tennessee","-83.93894963","35.99247462","built_environment","229 Burwell Ave E","No",30.48,"good","naturally_occurring","15.24 to 30.48 cm","Knoxville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
