"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","overhead_utility","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","zipcode","address","neighborhood","location_name","ward","district","diameter_breast_height_CM","height_M","height_binned_M","percent_population"
194930,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.51509925,41.59701587,"green_space","0","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194931,"1899/12/30","inventory_date","American basswood","Tilia americana","Pleasant Hill","Iowa",-93.51941425,41.58344422,"green_space","0","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194932,"1899/12/30","inventory_date","Siberian elm","Ulmus pumila","Pleasant Hill","Iowa",-93.50983095,41.59207753,"green_space","0","fair","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194933,"1899/12/30","inventory_date","Amur maple","Acer ginnala","Pleasant Hill","Iowa",-93.52145928,41.60464422,"green_space","0","fair","introduced","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194934,"1899/12/30","inventory_date","Green ash","Fraxinus pennsylvanica","Pleasant Hill","Iowa",-93.51761425,41.58489921,"green_space","0","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194935,"1899/12/30","inventory_date","White oak","Quercus alba","Pleasant Hill","Iowa",-93.5054326,41.59523087,"green_space","0","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194936,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.52324926,41.60071088,"no_info","0","poor","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194937,"1899/12/30","inventory_date","Sugar maple","Acer saccharum","Pleasant Hill","Iowa",-93.50595927,41.59376589,"green_space","0","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194938,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51609759,41.61065421,"green_space","0","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194939,"1899/12/30","inventory_date","Northern hackberry","Celtis occidentalis","Pleasant Hill","Iowa",-93.51546928,41.58303087,"green_space","0","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194940,"1899/12/30","inventory_date","Bur oak","Quercus macrocarpa","Pleasant Hill","Iowa",-93.51631594,41.58502588,"green_space","0","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194941,"1899/12/30","inventory_date","Hickory","Carya","Pleasant Hill","Iowa",-93.51773258,41.58484422,"green_space","0","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194942,"1899/12/30","inventory_date","Bur oak","Quercus macrocarpa","Pleasant Hill","Iowa",-93.51900759,41.58157753,"green_space","0","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194943,"1899/12/30","inventory_date","Amur maple","Acer ginnala","Pleasant Hill","Iowa",-93.52228425,41.60443086,"green_space","0","fair","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194944,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.51423926,41.59883754,"green_space","0","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194945,"1899/12/30","inventory_date","Northern red oak","Quercus rubra","Pleasant Hill","Iowa",-93.51832427,41.5847842,"green_space","0","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194946,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.51620095,41.58498087,"green_space","0","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194947,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51901427,41.60751755,"green_space","0","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194948,"1899/12/30","inventory_date","Swamp white oak","Quercus bicolor","Pleasant Hill","Iowa",-93.51413759,41.59803253,"green_space","0","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194949,"1899/12/30","inventory_date","Japanese tree lilac","Syringa reticulata","Pleasant Hill","Iowa",-93.51916595,41.58416922,"green_space","0","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194950,"1899/12/30","inventory_date","Sweetgum","Liquidambar styraciflua","Pleasant Hill","Iowa",-93.51586262,41.58300755,"green_space","0","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194951,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51992258,41.60651253,"green_space","0","fair","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194952,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51454428,41.61061586,"green_space","0","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194953,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.51561426,41.59740754,"green_space","0","poor","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194954,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51652092,41.59903755,"no_info","0","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194955,"1899/12/30","inventory_date","Bur oak","Quercus macrocarpa","Pleasant Hill","Iowa",-93.51553925,41.59716254,"green_space","0","good","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194956,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.5142376,41.59700087,"green_space","0","poor","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194957,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.51776927,41.58351422,"green_space","0","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194958,"1899/12/30","inventory_date","Bur oak","Quercus macrocarpa","Pleasant Hill","Iowa",-93.5188626,41.58150087,"green_space","0","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194959,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.50725761,41.5989942,"no_info","0","dead/dying","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194960,"1899/12/30","inventory_date","Spruce","Picea","Pleasant Hill","Iowa",-93.51544427,41.58288754,"green_space","0","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194961,"1899/12/30","inventory_date","Blue spruce","Picea pungens","Pleasant Hill","Iowa",-93.51370927,41.61189586,"green_space","0","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194962,"1899/12/30","inventory_date","Silver maple","Acer saccharinum","Pleasant Hill","Iowa",-93.52924261,41.60147755,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194963,"1899/12/30","inventory_date","Austrian pine","Pinus nigra","Pleasant Hill","Iowa",-93.53136926,41.60439588,"green_space","0","poor","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194964,"1899/12/30","inventory_date","Northern hackberry","Celtis occidentalis","Pleasant Hill","Iowa",-93.53194426,41.60718089,"green_space","0","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194965,"1899/12/30","inventory_date","Black walnut","Juglans nigra","Pleasant Hill","Iowa",-93.51768092,41.58479089,"green_space","0","fair","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194966,"1899/12/30","inventory_date","Swamp white oak","Quercus bicolor","Pleasant Hill","Iowa",-93.50411261,41.60073587,"green_space","0","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194967,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51985761,41.60650422,"green_space","0","fair","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194968,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.51805094,41.58360253,"green_space","0","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194969,"1899/12/30","inventory_date","American basswood","Tilia americana","Pleasant Hill","Iowa",-93.51929427,41.58217422,"green_space","0","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194970,"1899/12/30","inventory_date","Northern hackberry","Celtis occidentalis","Pleasant Hill","Iowa",-93.52946761,41.60196586,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194971,"1899/12/30","inventory_date","River birch","Betula nigra","Pleasant Hill","Iowa",-93.51567425,41.58386421,"green_space","0","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194972,"1899/12/30","inventory_date","Norway maple","Acer platanoides","Pleasant Hill","Iowa",-93.52869759,41.60195421,"green_space","0","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194973,"1899/12/30","inventory_date","Hickory","Carya","Pleasant Hill","Iowa",-93.51860927,41.58238589,"green_space","0","good","no_info","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194974,"1899/12/30","inventory_date","Swamp white oak","Quercus bicolor","Pleasant Hill","Iowa",-93.51794258,41.58368753,"green_space","0","fair","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194975,"1899/12/30","inventory_date","Eastern white pine","Pinus strobus","Pleasant Hill","Iowa",-93.51853592,41.5847292,"green_space","0","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194976,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.52290261,41.60072087,"no_info","0","fair","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194977,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.50282759,41.59109755,"green_space","0","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194978,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.50740095,41.59190087,"green_space","0","poor","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194979,"1899/12/30","inventory_date","Scarlet oak","Quercus coccinea","Pleasant Hill","Iowa",-93.51942591,41.58469587,"green_space","0","good","introduced","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194980,"1899/12/30","inventory_date",NA,NA,"Pleasant Hill","Iowa",-93.52824591,41.60102754,"green_space","0","good","no_info","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194981,"1899/12/30","inventory_date","Apple","Malus","Pleasant Hill","Iowa",-93.51369927,41.61185755,"green_space","0","good","no_info","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194982,"1899/12/30","inventory_date","Amur maple","Acer ginnala","Pleasant Hill","Iowa",-93.52485093,41.60083421,"no_info","0","good","introduced","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198690,"10/15/2015","inventory_date","White ash","Fraxinus americana","Oakland Acres","Iowa",-92.82333278,41.72180581,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198691,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82317778,41.72209248,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198692,"10/15/2015","inventory_date","Red maple","Acer rubrum","Oakland Acres","Iowa",-92.82312278,41.72206748,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198693,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82339611,41.72188414,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198694,"10/15/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82320778,41.72190748,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198695,"10/15/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Oakland Acres","Iowa",-92.82326444,41.72167081,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198696,"10/15/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Oakland Acres","Iowa",-92.82218278,41.72193748,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198697,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82317944,41.72203748,"green_space","No lines","dead/dying","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198698,"10/13/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82828944,41.71796915,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198699,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82345611,41.72183581,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198700,"10/13/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82837444,41.71806248,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198701,"10/15/2015","inventory_date","Pin oak","Quercus palustris","Oakland Acres","Iowa",-92.82338278,41.72169248,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198702,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82312111,41.72209581,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198703,"10/13/2015","inventory_date","Pin oak","Quercus palustris","Oakland Acres","Iowa",-92.82748111,41.71725581,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198704,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82315278,41.72211081,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198705,"10/15/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Oakland Acres","Iowa",-92.82294444,41.72141248,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198706,"10/15/2015","inventory_date","Pin oak","Quercus palustris","Oakland Acres","Iowa",-92.82326278,41.72151748,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198707,"10/13/2015","inventory_date","Silver maple","Acer saccharinum","Oakland Acres","Iowa",-92.82255111,41.71718581,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198708,"10/15/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82352611,41.72165248,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198709,"10/15/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82350944,41.72179581,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198710,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82311611,41.72213081,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198711,"10/15/2015","inventory_date","Red maple","Acer rubrum","Oakland Acres","Iowa",-92.82306611,41.72186914,"green_space","No lines","fair","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198712,"10/15/2015","inventory_date","Honeylocust","Gleditsia triacanthos","Oakland Acres","Iowa",-92.82322111,41.72165248,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198713,"10/13/2015","inventory_date","Eastern cottonwood","Populus deltoides","Oakland Acres","Iowa",-92.82756777,41.71728248,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198714,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82343944,41.72190581,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198715,"10/15/2015","inventory_date","Pin oak","Quercus palustris","Oakland Acres","Iowa",-92.82334778,41.72140914,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198716,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82338111,41.72196914,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198717,"10/15/2015","inventory_date","Northern red oak","Quercus rubra","Oakland Acres","Iowa",-92.82357778,41.72167414,"green_space","No lines","good","naturally_occurring","0 to 15.24 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198718,"10/15/2015","inventory_date","Pin oak","Quercus palustris","Oakland Acres","Iowa",-92.82315278,41.72163248,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198719,"10/15/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Oakland Acres","Iowa",-92.82312611,41.72196081,"green_space","No lines","fair","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198720,"10/15/2015","inventory_date","Red maple","Acer rubrum","Oakland Acres","Iowa",-92.82299111,41.72174081,"green_space","No lines","fair","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198721,"10/15/2015","inventory_date","Eastern white pine","Pinus strobus","Oakland Acres","Iowa",-92.82332278,41.72183415,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198722,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90555276,41.71353248,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198723,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90935275,41.71965415,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198724,"10/5/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90853775,41.71980915,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198725,"10/5/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90525942,41.71700415,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198726,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.91188608,41.72044582,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198727,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90348609,41.71116415,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198728,"10/5/2015","inventory_date","Sugar maple","Acer saccharum","Kellogg","Iowa",-92.90906775,41.71712915,"green_space","No lines","fair","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198729,"10/5/2015","inventory_date","Silver maple","Acer saccharinum","Kellogg","Iowa",-92.91091608,41.71977915,"green_space","No lines","good","naturally_occurring","15.24 to 30.48 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198730,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90347609,41.71126748,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198731,"10/6/2015","inventory_date","Pin oak","Quercus palustris","Kellogg","Iowa",-92.90564275,41.71299248,"green_space","No lines","good","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198732,"10/7/2015","inventory_date","Silver maple","Acer saccharinum","Kellogg","Iowa",-92.90785609,41.71511915,"green_space","No lines","fair","naturally_occurring",NA,"DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198733,"10/5/2015","inventory_date","Eastern red cedar","Juniperus virginiana","Kellogg","Iowa",-92.91249275,41.71898748,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198734,"10/5/2015","inventory_date","Eastern red cedar","Juniperus virginiana","Kellogg","Iowa",-92.91241275,41.71902748,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198735,"10/6/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Kellogg","Iowa",-92.90374109,41.71114415,"green_space","No lines","poor","naturally_occurring","more than 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198736,"10/6/2015","inventory_date","Sugar maple","Acer saccharum","Kellogg","Iowa",-92.90400109,41.71138249,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198737,"10/6/2015","inventory_date","Black walnut","Juglans nigra","Kellogg","Iowa",-92.90933442,41.71943082,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198738,"10/7/2015","inventory_date","Honeylocust","Gleditsia triacanthos","Kellogg","Iowa",-92.90627109,41.71175582,"green_space","No lines","good","naturally_occurring","30.48 to 45.72 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198739,"10/7/2015","inventory_date","Green ash","Fraxinus pennsylvanica","Kellogg","Iowa",-92.90655109,41.71223748,"green_space","No lines","good","naturally_occurring","60.96 to 76.2 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198740,"10/6/2015","inventory_date","Northern hackberry","Celtis occidentalis","Kellogg","Iowa",-92.90624775,41.71235582,"green_space","No lines","fair","naturally_occurring","45.72 to 60.96 cm","DesMoines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
