"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","percent_population"
"CH1946","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48045,36.040087,NA,"good",8.32569,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1947","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480446,36.040072,NA,"good",8.42463,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1948","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480457,36.040074,NA,"good",8.35989,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1949","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480471,36.040052,NA,"good",8.39524,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1950","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.4805,36.040096,NA,"good",8.39423,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1951","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480512,36.040105,NA,"good",8.33417,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2250","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475516,36.040249,NA,"good",8.14204,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2255","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.47537,36.040181,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2259","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.47531,36.040197,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1664","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480588,36.040881,NA,"good",8.41198,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1740","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48018,36.040865,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1742","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480175,36.040822,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1756","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480147,36.040882,NA,"good",8.19375,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1757","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480131,36.040881,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1758","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48012,36.040883,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1759","10/1/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.480036,36.040766,NA,"good",8.1544,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1762","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480091,36.040662,NA,"good",7.97455,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1765","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480119,36.040642,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1930","10/1/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.480656,36.040093,NA,"good",8.48708,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1956","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480511,36.040022,NA,"good",8.37444,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1958","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480548,36.04001,NA,"good",8.31914,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1788","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480318,36.040537,NA,"good",8.40804,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1790","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480335,36.040545,NA,"good",8.21218,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1791","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480349,36.040545,NA,"good",8.18214,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1792","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480365,36.040547,NA,"good",8.17502,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1798","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48038,36.040623,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1799","10/1/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.480433,36.040552,NA,"good",8.25382,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1800","10/1/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.48046,36.040558,NA,"good",8.26559,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1803","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480549,36.040591,NA,"good",8.39263,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1805","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480601,36.040588,NA,"good",8.34553,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1809","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480663,36.040583,NA,"good",8.34495,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1810","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480679,36.040581,NA,"good",8.3572,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1811","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480644,36.040558,NA,"good",8.35713,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1812","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480662,36.040555,NA,"good",8.3528,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1813","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480681,36.040558,NA,"good",8.33607,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1818","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480642,36.040645,NA,"good",8.27715,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1819","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480632,36.040641,NA,"good",8.33496,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1823","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480743,36.040666,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1974","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480842,36.035998,NA,"good",8.40405,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1846","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480545,36.040526,NA,"good",8.56002,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1847","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480505,36.040525,NA,"good",8.26757,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1848","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48046,36.040509,NA,"good",8.26059,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1849","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480461,36.040493,NA,"good",8.36013,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1849","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480463,36.040469,NA,"good",8.45835,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1865","10/1/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.480465,36.040326,NA,"good",8.27783,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1867","10/1/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.480514,36.040316,NA,"good",8.22856,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1872","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480474,36.040289,NA,"good",8.19588,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1873","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480477,36.040278,NA,"good",8.22538,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1874","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480479,36.040269,NA,"good",8.28853,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1883","10/1/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.480598,36.040217,NA,"good",8.31959,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1887","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480691,36.040281,NA,"good",8.22828,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1889","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480775,36.040263,NA,"good",8.33988,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1890","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480856,36.040288,NA,"good",8.36124,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1895","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.481003,36.040475,NA,"good",8.35388,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1898","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480961,36.040514,NA,"good",8.45372,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1913","10/1/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.480664,36.04017,NA,"good",8.32894,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1959","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480566,36.040003,NA,"good",8.39131,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1960","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480588,36.040014,NA,"good",8.43332,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1961","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480555,36.040048,NA,"good",8.45969,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2448","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480388,36.040314,NA,"good",8.32759,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2449","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480437,36.040335,NA,"good",8.37012,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2450","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480427,36.040359,NA,"good",8.0549,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2451","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480445,36.040389,NA,"good",8.34198,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2452","10/3/2013","inventory_date","Japanese maple","Acer palmatum","Greensboro","North Carolina",-79.480425,36.040425,NA,"good",8.30934,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2458","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48034,36.040428,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2460","10/3/2013","inventory_date","Japanese maple","Acer palmatum","Greensboro","North Carolina",-79.480412,36.040468,NA,"good",8.25063,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1998","10/1/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480747,36.035987,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2000","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480006,36.040544,NA,"good",8.12379,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2001","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480005,36.040554,NA,"good",8.12377,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2002","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480002,36.040563,NA,"good",8.12334,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2003","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48,36.040593,NA,"good",8.13226,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2004","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475998,36.040607,NA,"good",8.11656,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2005","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475998,36.040617,NA,"good",8.13864,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2006","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475997,36.040653,NA,"good",8.08146,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2007","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475993,36.040689,NA,"good",8.12703,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2008","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475989,36.040762,NA,"good",8.17083,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2009","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475987,36.040791,NA,"good",8.18847,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2010","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475987,36.040802,NA,"good",8.1555,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2011","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475912,36.040878,NA,"good",8.04664,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2012","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475868,36.040886,NA,"good",8.13397,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2013","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475823,36.040892,NA,"good",8.11766,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2023","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475957,36.040844,NA,"good",8.14746,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2024","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475946,36.040841,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2026","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475959,36.040791,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2027","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475955,36.040791,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2492","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480962,36.035771,NA,"good",8.48214,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2493","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480945,36.035755,NA,"good",8.78484,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2494","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480944,36.035752,NA,"good",8.55904,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2495","10/3/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.48096,36.035733,NA,"good",8.70753,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2314","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475707,36.040061,NA,"good",8.40405,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2315","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475696,36.040106,NA,"good",8.13115,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2316","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475628,36.040103,NA,"good",8.13064,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2350","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475952,36.040141,NA,"good",8.05757,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2351","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475959,36.040142,NA,"good",8.07774,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2352","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475991,36.040135,NA,"good",8.09192,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2353","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.480009,36.040123,NA,"good",8.13872,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2356","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475494,36.040477,NA,"good",8.02608,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2357","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475498,36.040475,NA,"good",8.09263,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2358","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475505,36.040471,NA,"good",7.53165,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2359","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475485,36.040487,NA,"good",7.98298,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2360","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475479,36.040474,NA,"good",7.98232,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2361","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475465,36.040475,NA,"good",8.0633,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2362","10/2/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.475469,36.040489,NA,"good",8.01163,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
