"planted_date","retired_date","scientific_name","city","state","longitude_coordinate","latitude_coordinate","native","greater_metro","city_ID","tree_ID","most_recent_observation","most_recent_observation_type","common_name","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","height_binned_M","diameter_breast_height_binned_CM","percent_population"
"1/1/2010",NA,"Cercis canadensis","Arlington","Texas",-97.19217331,32.68901689,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Pistacia chinensis","Arlington","Texas",-97.19220918,32.6890134,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.19241725,32.68901298,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Chilopsis linearis","Arlington","Texas",-97.19232415,32.68915703,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Chilopsis linearis","Arlington","Texas",-97.19232038,32.68918471,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus shumardii","Arlington","Texas",-97.14622106,32.77059746,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Vitex agnus-castus","Arlington","Texas",-97.19212399,32.68916579,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Vitex agnus-castus","Arlington","Texas",-97.19211626,32.68919187,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2010",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.19208933,32.68934505,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.1921423,32.68942079,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus marilandica","Arlington","Texas",-97.19216359,32.68949144,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.19224948,32.68955918,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.19227707,32.6895348,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.19225656,32.68936535,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Chilopsis linearis","Arlington","Texas",-97.19230209,32.68944197,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Chilopsis linearis","Arlington","Texas",-97.19228553,32.68941875,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013","12/1/2016","Quercus shumardii","Arlington","Texas",-97.14631048,32.77055167,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Chilopsis linearis","Arlington","Texas",-97.19229282,32.6893857,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Chilopsis linearis","Arlington","Texas",-97.19229696,32.68936596,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Juniperus virginiana","Arlington","Texas",-97.19237081,32.68943488,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus macrocarpa","Arlington","Texas",-97.17224994,32.68951519,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2014",NA,"Ulmus crassifolia","Arlington","Texas",-97.17213187,32.68951817,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2016",NA,"Quercus macrocarpa","Arlington","Texas",-97.17199928,32.68953015,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1990",NA,"Celtis laevigata","Arlington","Texas",-97.16766768,32.68015342,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Ulmus crassifolia","Arlington","Texas",-97.14929754,32.74119738,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14968915,32.74105638,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Arlington","Texas",-97.14987355,32.74088435,"no_info","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus shumardii","Arlington","Texas",-97.14639163,32.77048865,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14943434,32.74083246,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1960",NA,"Carya illinoinensis","Arlington","Texas",-97.12814587,32.70241145,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.1494008,32.7404106,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14930491,32.74051099,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14929686,32.74046023,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14927943,32.74046136,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14924322,32.74029667,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14928479,32.74027749,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus marilandica","Arlington","Texas",-97.14931783,32.74032409,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Celtis laevigata","Arlington","Texas",-97.14928345,32.74030456,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus shumardii","Arlington","Texas",-97.14647453,32.77043968,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Celtis laevigata","Arlington","Texas",-97.14948797,32.74004737,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Celtis laevigata","Arlington","Texas",-97.1495168,32.74006428,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14940817,32.74015904,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14953625,32.740119,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.14954027,32.74013592,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Ulmus americana","Arlington","Texas",-97.14990773,32.74039086,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.14979508,32.7403604,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Celtis laevigata","Arlington","Texas",-97.14961403,32.74032769,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10/21/2016",NA,"Arlington","Texas",-97.1496954,32.74032889,"no_info","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Ulmus americana","Arlington","Texas",-97.14972266,32.74041567,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus shumardii","Arlington","Texas",-97.14655579,32.77038274,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.15011695,32.73975577,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.15003916,32.73995318,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.15044686,32.73979412,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.15060779,32.7399058,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.15092161,32.73974449,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.1508398,32.73975013,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus stellata","Arlington","Texas",-97.1508331,32.73978961,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.14976584,32.73974435,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.14977159,32.73977097,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Carya illinoinensis","Arlington","Texas",-97.14978338,32.73980582,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus macrocarpa","Arlington","Texas",-97.14675852,32.77024334,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09227343,32.7644321,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.0922037,32.76443233,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09291906,32.76443633,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09311471,32.76443686,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09324701,32.76443539,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09337183,32.76443986,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09373213,32.76444763,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09179709,32.76443121,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09128598,32.7644279,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09097434,32.76442668,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus macrocarpa","Arlington","Texas",-97.14684191,32.77018736,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09087738,32.76442568,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09054435,32.76442093,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09044709,32.764424,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.0902178,32.7644174,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09012724,32.76442009,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.08998071,32.76442156,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09442374,32.76457189,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09451022,32.7645986,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09460347,32.76462897,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/1/2016","5/17/2017","Fraxinus pennsylvanica","Arlington","Texas",-97.09478138,32.76470026,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus macrocarpa","Arlington","Texas",-97.14689823,32.77013217,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015","5/4/2017","Fraxinus pennsylvanica","Arlington","Texas",-97.09486554,32.76473882,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09495685,32.76478501,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09511746,32.7648755,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.095198,32.76492853,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09527381,32.76497619,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09580666,32.76527644,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09588613,32.76530948,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.09596679,32.76533636,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus shumardii","Arlington","Texas",-97.14814623,32.62265205,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus macrocarpa","Arlington","Texas",-97.146978,32.77007084,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14825091,32.62270854,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14828261,32.62265165,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14828192,32.6225035,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Lagerstroemia indica","Arlington","Texas",-97.14820452,32.62249203,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Lagerstroemia indica","Arlington","Texas",-97.14823564,32.62244794,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Lagerstroemia indica","Arlington","Texas",-97.14822194,32.62231881,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14820815,32.62225495,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14794482,32.62220586,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus shumardii","Arlington","Texas",-97.14786497,32.62231838,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Quercus virginiana","Arlington","Texas",-97.14787818,32.62252953,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Quercus macrocarpa","Arlington","Texas",-97.14705481,32.7700016,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Lagerstroemia indica","Arlington","Texas",-97.14800947,32.62245704,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/1/2016",NA,"Lagerstroemia indica","Arlington","Texas",-97.14811206,32.62239177,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08927066,32.76441766,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08900567,32.76442156,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08894493,32.76441576,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.0888168,32.76441338,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08818474,32.76441511,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08789268,32.7644003,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08778964,32.76439726,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08766099,32.76437477,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2013",NA,"Pinus taeda","Arlington","Texas",-97.14719635,32.76988002,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08740321,32.76433127,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08729359,32.76429129,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08679392,32.76441773,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08724012,32.76455807,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08733586,32.76458436,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2015",NA,"Ulmus crassifolia","Arlington","Texas",-97.08748058,32.76461375,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
