"city_ID","planted_date","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","location_type","ward","district","overhead_utility","percent_population"
2304504,NA,"03/30/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.90613446,36.00877065,27701,"904 Urban Street","Walltown",NA,2.54,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304488,NA,"03/30/2020","edit_date","Callery pear","Pyrus calleryana","Durham","North Carolina",-78.90415418,36.01664114,27701,"1510-1598 Woodland Drive",NA,NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304079,NA,"03/30/2020","edit_date","Ginkgo","Ginkgo biloba","Durham","North Carolina",-78.90276857,35.99702259,27701,"111-199 East Chapel Hill Street","Downtown",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304123,NA,"03/30/2020","edit_date","Slippery elm","Ulmus rubra","Durham","North Carolina",-78.91012922,36.00560217,27701,"1022 W Trinity Ave","Walltown",NA,20.32,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248611,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.93472508,36.01772498,27705,"2503 W Club Blvd",NA,NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249386,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92498732,36.01734424,27705,"2087 W Club Blvd",NA,NA,78.74,"poor",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250456,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91570693,36.01268387,27705,"918 Berkeley Street","Walltown",NA,81.28,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249346,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91593754,36.01135843,27705,"1501 Green St","Walltown",NA,119.38,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249291,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90837693,36.01469152,27701,"1320 N Gregson St",NA,NA,116.84,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249324,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92803296,35.99804765,27701,"1899 Duke University Rd",NA,NA,116.84,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269247,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91038269,35.98012787,27707,"415 Carolina Cir",NA,NA,111.76,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270555,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.87875576,35.99190195,27703,"607 North Driver Street","Old east durham",NA,12.7,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305879,NA,"03/30/2020","edit_date","Japanese maple","Acer palmatum","Durham","North Carolina",-78.9090674,36.00670496,NA,NA,"Walltown",NA,10.16,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303818,NA,"03/30/2020","edit_date","Littleleaf linden","Tilia cordata","Durham","North Carolina",-78.90232231,35.99787242,27701,"301 West Morgan Street",NA,NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248687,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89069092,36.02477109,27704,"207 East Hammond Street",NA,NA,48.26,"poor",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248612,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91266458,36.01475656,27701,"7 Alley","Walltown",NA,53.34,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248555,"2017to2018","05/26/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.91689259,36.01553855,27705,"1103 Sedgefield Street","Walltown",NA,1.27,"excellent",16.4042,"introduced","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270010,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.87857407,35.98967426,27703,"447 N Driver St","Old east durham",NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270099,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.87928214,35.98928441,27703,"1801-1899 Taylor Street","Old east durham",NA,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250045,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.88932467,36.01114906,27701,"1710 Vista St",NA,NA,63.5,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249079,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89780045,36.00756364,27701,"221 Dacian Ave",NA,NA,66.04,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249804,NA,"03/30/2020","edit_date","Live oak","Quercus virginiana","Durham","North Carolina",-78.9052555,36.02548854,27704,"817 Leon Street",NA,NA,124.46,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270689,NA,"03/30/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.91617006,35.98161309,27707,"1010 West Forest Hills Boulevard",NA,NA,15.24,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269948,NA,"03/30/2020","edit_date","Southern magnolia","Magnolia grandiflora","Durham","North Carolina",-78.91538399,35.98093046,27707,"1002 West Forest Hills Boulevard",NA,"Forest hills park",50.8,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270234,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90932053,35.98120118,27707,"706 E Forest Hills Blvd",NA,NA,78.74,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269843,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90945867,35.98119684,27707,"704 E Forest Hills Blvd",NA,NA,83.82,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305512,NA,"03/30/2020","edit_date","Bigleaf maple","Acer macrophyllum","Durham","North Carolina",-78.90767768,35.99602409,27701,"411 W Chapel Hill St",NA,NA,20.32,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304494,NA,"03/30/2020","edit_date","American hornbeam","Carpinus caroliniana","Durham","North Carolina",-78.90040219,36.00757921,NA,NA,NA,NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304816,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.9055782,36.0150486,27701,"1505 North Duke Street",NA,NA,5.08,"fair",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305378,NA,"03/30/2020","edit_date","Japanese maple","Acer palmatum","Durham","North Carolina",-78.89839053,35.99709176,27701,"400 N Mangum St","Downtown",NA,10.16,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305915,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91492501,36.01161987,27705,"901 Onslow St","Walltown",NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305306,NA,"03/30/2020","edit_date","Eastern redbud","Cercis canadensis","Durham","North Carolina",-78.89773214,36.0055515,27701,"218 West Trinity Avenue",NA,NA,27.94,"fair",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305339,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.89592625,36.00653355,27701,"1150-1208 Glendale Avenue",NA,NA,53.34,"good",NA,"no_info",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248533,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.89435917,36.01038426,27701,"1404 Acadia St",NA,NA,55.88,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249070,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92939821,35.99843066,27701,"1962 Duke University Rd",NA,NA,66.04,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249700,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89449865,36.01105685,27701,"1441 Acadia St",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250044,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92832801,35.99809648,27701,"1919 Duke University Rd",NA,NA,96.52,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249831,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.8994728,36.0054199,27701,"311 W Trinity Ave",NA,NA,124.46,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249571,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89105067,36.01027143,27701,"1702 N Roxboro St",NA,NA,106.68,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269367,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91271126,35.9822072,27707,"1606 University Drive",NA,NA,58.42,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270385,NA,"03/30/2020","edit_date","Baldcypress","Taxodium distichum","Durham","North Carolina",-78.91225621,35.97727687,27707,"18 Beverly Dr",NA,NA,78.74,"excellent",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304089,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90346058,35.99678849,27701,"334 West Main Street","Downtown",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250191,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92252237,35.99690079,27701,"1502 Duke University Rd",NA,NA,68.58,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249448,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89592189,36.00723596,27701,"1212 Glendale Avenue",NA,NA,78.74,"poor",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248978,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89222547,36.01967748,27704,"100 E Club Blvd",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248953,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90566871,36.00708223,27701,"805 North Duke Street","Walltown",NA,83.82,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250032,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92205912,35.99668377,27701,"1501-1557 Duke University Road",NA,NA,96.52,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249888,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90674427,36.013438,27701,"912 W Knox St",NA,NA,134.62,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304294,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.89831817,36.00653503,27701,"227 Monmouth Avenue",NA,NA,10.16,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305207,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90290871,35.99243554,27701,"280 South Mangum Street","Southside/ college view",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305449,NA,"03/30/2020","edit_date","Japanese snowbell","Styrax japonicus","Durham","North Carolina",-78.90690655,36.01355309,27701,"1306-1310 Norton Street",NA,NA,22.86,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303961,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.91108662,36.00635945,27701,"550-598 Watts Street","Walltown",NA,71.12,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248553,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89124043,36.02304135,27704,"2521 Highland Avenue",NA,NA,45.72,"poor",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248520,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92312187,36.01960754,27705,"2010 Wilson Street",NA,NA,45.72,"fair",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2248668,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.92857745,35.99828418,27701,"1930 Duke University Rd",NA,NA,48.26,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249352,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89110699,36.02310833,27704,"2520 Highland Ave",NA,NA,119.38,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249289,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91005814,36.00441853,27701,"1019 Minerva Ave","Walltown",NA,116.84,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270702,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91676232,35.97944416,27707,"11 Oak Dr",NA,NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270526,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.92518353,35.98499831,27707,"1812 Bivins Street",NA,NA,60.96,"fair",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304490,NA,"03/30/2020","edit_date","American hornbeam","Carpinus caroliniana","Durham","North Carolina",-78.89975077,36.00769274,27701,"310 Dacian Avenue",NA,NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304271,NA,"03/30/2020","edit_date","Kousa dogwood","Cornus kousa","Durham","North Carolina",-78.8952262,36.00535427,27701,"113 W Trinity Ave",NA,NA,7.62,"fair",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303744,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89945614,35.99698593,27701,"411 East Chapel Hill Street","Downtown",NA,33.02,"excellent",NA,"introduced",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303717,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89736693,35.9956937,27701,"222-256 Holloway Street","Downtown",NA,60.96,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303795,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.90939664,36.00232733,27701,"1000 Lamond Avenue","Downtown",NA,40.64,"good",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250070,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9079459,36.01497405,27701,"1400 N Gregson St",NA,NA,96.52,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249282,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91163461,36.00339274,27701,"1101-1199 Gloria Avenue","Walltown",NA,116.84,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270459,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91428106,35.98022289,27707,"1710 University Drive",NA,NA,17.78,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304854,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90706044,36.01509717,27701,"1403 Norton Street",NA,NA,7.62,"fair",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305911,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91448557,36.01160109,27705,"1310 Green Street","Walltown",NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305239,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90258685,35.99405582,27701,"164 Vivian St","Southside/ college view",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305600,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90435845,35.99628477,27701,"100 Ramseur Street","Downtown",NA,25.4,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303886,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.9032279,35.99568773,27701,"212 Ramseur Street","Downtown",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249628,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91703792,36.01308219,27705,"921 Sedgefield Street","Walltown",NA,86.36,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249193,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89003366,36.01028096,27701,"217 East Markham Avenue",NA,NA,91.44,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249832,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89130011,36.01629312,27704,"110 Higbee St",NA,NA,127,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269666,NA,"03/30/2020","edit_date","Baldcypress","Taxodium distichum","Durham","North Carolina",-78.91216087,35.97628548,27707,"2-32 Beverly Drive",NA,NA,88.9,"excellent",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304210,NA,"03/30/2020","edit_date","Chinese redbud","Cercis chinensis","Durham","North Carolina",-78.90822485,36.0152344,27701,"1402 N Gregson St",NA,NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304836,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90555739,36.00718936,27701,"806 N Duke St","Walltown",NA,10.16,"fair",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305341,NA,"03/30/2020","edit_date","Hawthorn","Crataegus","Durham","North Carolina",-78.89605629,36.00624893,27701,"1109 Glendale Avenue",NA,NA,27.94,"fair",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304597,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.90243497,35.99795515,27701,"401 West Morgan Street",NA,NA,7.62,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252250,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9364256,35.99523202,27705,"2233 Duke University Rd",NA,NA,63.5,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249503,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91848713,36.0206963,27705,"1707 Sprunt Avenue",NA,NA,88.9,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2249619,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90558499,36.015376,27701,"1507 North Duke Street",NA,NA,91.44,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270304,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.87790948,35.98599822,27703,"102 North Driver Street","Old east durham",NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2270056,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91455755,35.97674725,27707,"207 Forest Wood Dr",NA,NA,78.74,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2269684,NA,"03/30/2020","edit_date","Green ash","Fraxinus pennsylvanica","Durham","North Carolina",-78.91172916,35.98380787,27707,"1067 E Forest Hills Blvd",NA,NA,86.36,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304167,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90763879,36.00772637,27701,"920 Dacian Ave","Walltown",NA,5.08,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304575,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.91447574,36.00967477,27705,"1385 W Markham Ave","Walltown",NA,7.62,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305771,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.90630439,36.00658508,27701,"903 Monmouth Ave","Walltown",NA,7.62,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305773,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.90908718,36.00349309,27701,"1010 Gloria Ave","Walltown",NA,7.62,"excellent",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305250,NA,"03/30/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.90541658,35.99611307,27701,"369 W Pettigrew St",NA,NA,15.24,"excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304623,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9089866,36.00658942,27701,"1007 Monmouth Ave","Walltown",NA,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2305612,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90255654,35.99449822,27701,"169 W Pettigrew St","Southside/ college view",NA,30.48,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2304735,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91156274,36.01148612,27701,"1106 Green Street","Walltown",NA,40.64,"good",NA,"no_info",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303659,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.90722656,36.0087779,27701,"920 Urban Street","Walltown",NA,68.58,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2303948,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89746349,35.99529142,27701,"310 Liberty Street","Downtown",NA,71.12,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2941966,"2019to2020","03/05/2020","edit_date","London planetree","Platanus acerifolia","Durham","North Carolina",-78.89269525,36.01149652,27701,"1425 N Mangum St",NA,NA,2.54,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250344,NA,"03/30/2020","edit_date","Water oak","Quercus nigra","Durham","North Carolina",-78.90580013,36.00985377,27701,"W Markham Ave","Walltown",NA,71.12,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250330,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89769584,36.02148349,27704,"2325 Glendale Ave",NA,NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
