"city_ID","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","district","diameter_breast_height_CM","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","location_type","zipcode","neighborhood","location_name","ward","overhead_utility","condition","percent_population"
8709,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-118.040213,33.78609026,"12162 Manley St",18,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8710,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.9173226,33.77139102,"12162 Marble Cir",2,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8711,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.9172742,33.77140881,"12162 Marble Cir",2,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8712,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9524735,33.78599893,"12162 Morrie Ln",8,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8713,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9524743,33.78605662,"12162 Morrie Ln",8,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8714,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9524758,33.78618103,"12162 Morrie Ln",8,45.72,328.084,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8715,"California fan palm","Washingtonia filifera","Garden Grove","California",-117.9538045,33.78595247,"12162 Movius Dr",8,60.96,196.8504,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8716,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9454469,33.78610974,"12162 Nelson St",8,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8718,"Lemon bottlebrush","Callistemon pallidus","Garden Grove","California",-117.9628673,33.78618842,"12162 Peacock Ct",11,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8719,"Lemon bottlebrush","Callistemon pallidus","Garden Grove","California",-117.9629316,33.78595523,"12162 Peacock Ct",11,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8720,"Lemon bottlebrush","Callistemon pallidus","Garden Grove","California",-117.962918,33.78605384,"12162 Peacock Ct",11,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8722,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9173817,33.77220578,"12162 Quartz Cir",2,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8723,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.920409,33.77758,"12162 Stanford Ave",4,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8724,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.9089931,33.78624139,"12162 Sungrove St",1,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8725,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9163842,33.78632102,"12162 Tamerlane Dr",3,76.2,147.6378,"introduced","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8737,"Majesty palm","Ravenea rivularis","Garden Grove","California",-117.9206984,33.79539787,"12171 Bluebell Ave",3,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8739,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-118.0394963,33.7858881,"12171 Casper St",18,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8743,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-118.0213187,33.78575416,"12171 Diamond St",16,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8745,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9203123,33.77697133,"12171 Dunklee Ln",4,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8746,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9171559,33.77070644,"12171 Flint Cir",2,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8749,"Carolina laurel cherry","Prunus caroliniana","Garden Grove","California",-117.9203032,33.78212707,"12171 Lampson Ave",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8752,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9755518,33.78597594,"12171 Magnolia St",11,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8756,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9456138,33.7860016,"12171 Nelson St",8,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8759,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9171105,33.77231871,"12171 Quartz Cir",2,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8765,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9203139,33.7777085,"12171 Stanford Ave",4,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8767,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9165895,33.78608406,"12171 Tamerlane Dr",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8771,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0338022,33.78585809,"12171 Tunstall St",18,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8774,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9223377,33.79390139,"12171 Wilken Way",3,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8775,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.922506,33.79391457,"12171 Wilken Way",3,30.48,49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8776,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9224343,33.79390549,"12171 Wilken Way",3,30.48,49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8778,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9203222,33.77613651,"12172 Acacia Ave",4,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8780,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9012955,33.78632336,"12172 Anzio St",1,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8781,"California fan palm","Washingtonia filifera","Garden Grove","California",-117.9120936,33.78636789,"12172 Bangor St",1,127,147.6378,"naturally_occurring","more than 18.29 m","more than 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8782,"Mexican fan palm","Washingtonia robusta","Garden Grove","California",-117.9120525,33.78637892,"12172 Bangor St",1,60.96,328.084,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8786,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-118.0175178,33.78592207,"12172 Canter St",14,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8787,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.920582,33.77934681,"12172 College Ave",4,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8788,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.9204924,33.77934706,"12172 College Ave",4,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8789,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0211615,33.78580083,"12172 Diamond St",16,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8790,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9203337,33.7768651,"12172 Dunklee Ln",4,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8792,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9742908,33.78572068,"12172 Ferrari Ln",11,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8794,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.917093,33.77059117,"12172 Flint Cir",2,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8795,"Glossy privet","Ligustrum lucidum","Garden Grove","California",-118.0245878,33.78581249,"12172 Garnet Cir",16,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8797,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0402019,33.78592998,"12172 Manley St",18,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8799,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9488641,33.78599513,"12172 Mockingbird Ct",8,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8800,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9454637,33.78597369,"12172 Nelson St",8,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8802,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9207355,33.7958949,"12172 Orangewood Ave",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8804,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9171487,33.7721934,"12172 Quartz Cir",2,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8805,"Sweetshade","Hymenosporum flavum","Garden Grove","California",-117.920401,33.79156677,"12172 Reva Dr",3,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8808,"Box elder","Acer negundo","Garden Grove","California",-117.9262686,33.78621861,"12172 Robert Ln",3,127,328.084,"naturally_occurring","more than 18.29 m","more than 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8809,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-118.0200773,33.78592536,"12172 Sapphire St",16,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8810,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-118.0203071,33.78584358,"12172 Sapphire St",16,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8815,"American sweetgum","Liquidambar styraciflua","Garden Grove","California",-117.9203074,33.78351359,"12172 Twintree Ave",3,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8818,"Canary island pine","Pinus canariensis","Garden Grove","California",-118.0165922,33.78571822,"12172 Weaver St",14,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8819,"Canary island pine","Pinus canariensis","Garden Grove","California",-118.0164325,33.78586655,"12172 Weaver St",14,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8820,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-118.0345004,33.7859099,"12172 Winton St",18,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8823,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9410007,33.78510984,"12174 Euclid St",8,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8824,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9410029,33.78544129,"12174 Euclid St",8,30.48,98.4252,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8825,"Canary island pine","Pinus canariensis","Garden Grove","California",-117.9051048,33.78618381,"12181 Adrian St",1,76.2,328.084,"introduced","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8831,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-118.0395135,33.78566642,"12181 Casper St",18,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8832,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0213243,33.78557993,"12181 Diamond St",16,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8834,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9175521,33.78618152,"12181 Downing St",3,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8836,"Ornamental pear","Pyrus calleryana","Garden Grove","California",-117.9412954,33.78580168,"12181 Euclid St",8,60.96,98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8837,"Chinese elm","Ulmus parvifolia","Garden Grove","California",-117.9414704,33.78556521,"12181 Euclid St",8,60.96,196.8504,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8838,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9169537,33.77070541,"12181 Flint Cir",2,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8839,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-118.0247408,33.78558719,"12181 Garnet Cir",16,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8841,"Canary island pine","Pinus canariensis","Garden Grove","California",-117.9062544,33.78608954,"12181 Haster St",1,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8842,"Southern magnolia","Magnolia grandiflora","Garden Grove","California",-117.9755479,33.78586221,"12181 Magnolia St",11,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8843,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0403541,33.78567923,"12181 Manley St",18,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8846,"Brisbane box","Lophostemon confertus","Garden Grove","California",-117.9456007,33.78577655,"12181 Nelson St",8,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,"Norfolk island pine","Araucaria heterophylla","Garden Grove","California",-117.9169911,33.76978535,"12181 Pearce Ave",2,15.24,98.4252,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8850,"King palm","Archontophoenix cunninghamiana","Garden Grove","California",-117.9168996,33.76980437,"12181 Pearce Ave",2,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8851,"Majesty palm","Ravenea rivularis","Garden Grove","California",-117.9169746,33.76979322,"12181 Pearce Ave",2,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8852,"Brazilian pepper","Schinus terebinthifolius","Garden Grove","California",-117.9170409,33.76979114,"12181 Pearce Ave",2,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8853,"Kaffirboom coral tree","Erythrina caffra","Garden Grove","California",-117.9170804,33.76974965,"12181 Pearce Ave",2,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8858,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9165873,33.78589561,"12181 Tamerlane Dr",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8861,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.0256026,33.78562477,"12181 Turquoise St",16,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8863,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9238139,33.78635332,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8864,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9238136,33.78625024,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8865,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9237957,33.78537471,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8866,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9238037,33.78585171,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8867,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9238013,33.78573311,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8868,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9237941,33.7854852,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8869,"Crape myrtle","Lagerstroemia indica","Garden Grove","California",-117.9237947,33.78525126,"12181 West St",3,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8874,"Canary island pine","Pinus canariensis","Garden Grove","California",-118.0315289,33.7857331,"12182 Bailey St",18,76.2,328.084,"introduced","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8877,"Brisbane box","Lophostemon confertus","Garden Grove","California",-118.035344,33.7857396,"12182 Blackmer St",18,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8878,"Queen palm","Syagrus romanzoffianum","Garden Grove","California",-117.9204564,33.7952854,"12182 Bluebell Ave",3,30.48,49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8879,"Triangle palm","Dypsis decaryi","Garden Grove","California",-117.9206648,33.79528314,"12182 Bluebell Ave",3,30.48,49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880,"Foxtail palm","Wodyetia bifurcata","Garden Grove","California",-117.9205917,33.79528123,"12182 Bluebell Ave",3,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8881,"Spiny fiber palm","Trithrinax","Garden Grove","California",-117.9205996,33.79526799,"12182 Bluebell Ave",3,15.24,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8882,"Palm","Washingtonia robusta","Garden Grove","California",-117.9205787,33.79528246,"12182 Bluebell Ave",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8883,"Triangle palm","Dypsis decaryi","Garden Grove","California",-117.9205445,33.79528348,"12182 Bluebell Ave",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8884,"Pindo palm","Butia capitata","Garden Grove","California",-117.9204967,33.79528176,"12182 Bluebell Ave",3,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885,"Evergreen pear","Pyrus kawakamii","Garden Grove","California",-117.9191415,33.78614715,"12182 Buaro St",3,45.72,98.4252,"no_info","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8888,"European white birch","Betula pendula","Garden Grove","California",-117.9655197,33.78557821,"12182 Carthay Cir",11,15.24,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8893,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9174189,33.78618542,"12182 Downing St",3,45.72,98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895,"Jacaranda","Jacaranda acutifolia","Garden Grove","California",-117.9080416,33.78611815,"12182 Fallingleaf St",1,60.96,147.6378,"introduced","more than 18.29 m","45.72 to 60.96 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8898,"Glossy privet","Ligustrum lucidum","Garden Grove","California",-118.0245918,33.78567194,"12182 Garnet Cir",16,30.48,98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899,"Carrotwood","Cupaniopsis anacardioides","Garden Grove","California",-117.9169311,33.77303114,"12182 Granite Cir",2,45.72,147.6378,"introduced","more than 18.29 m","30.48 to 45.72 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8900,"London plane","Platanus acerifolia","Garden Grove","California",-117.9201775,33.77539156,"12182 Homestead Pl",4,76.2,147.6378,"introduced","more than 18.29 m","60.96 to 76.2 cm","GardenGrove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
